species	gene_id	transcript_id	protein_id	protein_length	isoform_selection	family	pfam_id	hmm_score	hmm_evalue	domain_score	domain_evalue	domain_start	domain_end	domain_coverage	hmm_domain_count	interpro_signature_id	interpro_id	interpro_description	interpro_supporting_databases	classification_status	reference_release	assembly_accession
glycine_max	GLYMA_12G058200	KRH24720	KRH24720	138	canonical	Hsp20	PF00011	45.1	2.5e-11	38.5	2.8e-09	48	134	0.9901960784313726	1	PF00011	IPR002068	Alpha crystallin/Hsp20 domain	Gene3D;PANTHER;Pfam;ProSiteProfiles;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_12G064000	KRH24810	KRH24810	649	canonical	Hsp70	PF00012	871.3	8.7e-262	871.1	9.9e-262	9	618	1.0	1	PF00012	IPR013126	Heat shock protein 70 family	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_12G078100	KRH25068	KRH25068	584	canonical	Hsp60	PF00118	255.2	3.5e-75	251.3	5.4e-74	66	569	1.0	1	PF00118	IPR002423	Chaperonin Cpn60/GroEL/TCP-1 family	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_12G087300	KRH25193	KRH25193	527	canonical	Hsp60	PF00118	531.3	6.7e-159	531.1	7.7e-159	30	518	0.9959100204498977	1	PF00118	IPR002423	Chaperonin Cpn60/GroEL/TCP-1 family	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_12G095700	KRH25334	KRH25334	417	canonical	Hsp40	PF00226	82.1	6.8e-23	82.1	6.8e-23	14	71	0.9841269841269841	1	PF00226	IPR001623	DnaJ domain	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_12G115300	KRH25612	KRH25612	150	canonical	Hsp20	PF00011	73.5	3.6e-20	72.9	5.8e-20	75	146	0.6764705882352942	1	PF00011	IPR002068	Alpha crystallin/Hsp20 domain	Gene3D;PANTHER;Pfam;ProSiteProfiles;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_12G117900	KRH25647	KRH25647	349	canonical	Hsp40	PF00226	99.0	3.7e-28	98.2	6.3e-28	4	67	1.0	1	PF00226	IPR001623	DnaJ domain	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_12G130000	KRH25803	KRH25803	332	canonical	Hsp40	PF00226	67.1	3.2e-18	65.8	8.6e-18	66	128	1.0	1	PF00226	IPR001623	DnaJ domain	Gene3D;PANTHER;PRINTS;Pfam;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_12G141300	KRH25948	KRH25948	110	canonical	Hsp40	PF00226	36.5	1.2e-08	36.0	1.7e-08	11	60	0.746031746031746	1	PF00226	IPR001623	DnaJ domain	Gene3D;PANTHER;Pfam;ProSiteProfiles;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_12G168800	KRH26350	KRH26350	636	canonical	Hsp40	PF00226	60.5	3.7e-16	56.9	4.9e-15	95	174	1.0	1	PF00226	IPR001623	DnaJ domain	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_12G189400	KRH26697	KRH26697	250	canonical	Hsp40	PF00226	55.1	1.9e-14	55.1	1.9e-14	43	99	0.9206349206349206	1	PF00226	IPR001623	DnaJ domain	Gene3D;PANTHER;PRINTS;Pfam;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_12G190100	KRH26709	KRH26709	417	canonical	Hsp40	PF00226	82.0	7.5e-23	81.0	1.6e-22	14	71	0.9841269841269841	1	PF00226	IPR001623	DnaJ domain	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_12G212100	KRH27071	KRH27071	339	canonical	Hsp40	PF00226	69.0	8.2e-19	68.2	1.5e-18	71	133	1.0	1	PF00226	IPR001623	DnaJ domain	Gene3D;PANTHER;PRINTS;Pfam;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_12G215300	KRH27117	KRH27117	192	canonical	Hsp20	PF00011	45.2	2.5e-11	44.0	5.6e-11	88	184	0.9117647058823529	1	PF00011	IPR002068	Alpha crystallin/Hsp20 domain	Gene3D;PANTHER;Pfam;ProSiteProfiles;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_12G235500	KRH27441	KRH27441	339	canonical	Hsp40	PF00226	88.9	5.3e-25	87.9	1.1e-24	7	68	0.9841269841269841	1	PF00226	IPR001623	DnaJ domain	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_12G239500	KRH27511	KRH27511	443	canonical	Hsp40	PF00226	96.6	2e-27	95.9	3.4e-27	89	151	1.0	1	PF00226	IPR001623	DnaJ domain	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_11G009800	KRH27709	KRH27709	464	canonical	HSF	PF00447	103.6	2e-29	102.3	5.2e-29	15	104	1.0	1	PF00447	IPR000232	Heat shock factor (HSF)-type, DNA-binding	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;SMART;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_11G025700	KRH27961	KRH27961	355	canonical	HSF	PF00447	109.4	3.3e-31	108.7	5.3e-31	25	114	1.0	1	PF00447	IPR000232	Heat shock factor (HSF)-type, DNA-binding	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;SMART;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_11G032400	KRH28073	KRH28073	526	canonical	Hsp40	PF00226	77.7	1.7e-21	76.4	4.3e-21	13	77	0.9841269841269841	1	PF00226	IPR001623	DnaJ domain	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_11G050600	KRH28399	KRH28399	541	canonical	Hsp40	PF00226	74.7	1.4e-20	73.2	4.1e-20	67	131	1.0	1	PF00226	IPR001623	DnaJ domain	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_11G056200	KRH28476	KRH28476	285	canonical	HSF	PF00447	111.3	8e-32	110.3	1.7e-31	11	100	1.0	1	PF00447	IPR000232	Heat shock factor (HSF)-type, DNA-binding	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;SMART;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_11G077400	KRH28802	KRH28802	158	canonical	Hsp40	PF00226	77.9	1.4e-21	77.5	1.9e-21	65	128	0.9841269841269841	1	PF00226	IPR001623	DnaJ domain	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_11G088400	KRH28957	KRH28957	528	canonical	Hsp20	PF00011	25.6	3e-05	23.6	0.00013	445	526	0.8529411764705882	1	PF00011	IPR002068	Alpha crystallin/Hsp20 domain	Gene3D;PANTHER;Pfam;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_11G095300	KRH29068	KRH29068	1158	canonical	Hsp40	PF00226	65.0	1.5e-17	57.2	4e-15	1017	1099	1.0	1	PF00226	IPR001623	DnaJ domain	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_11G102400	KRH29180	KRH29180	178	canonical	Hsp40	PF00226	65.7	8.8e-18	65.1	1.4e-17	11	80	1.0	1	PF00226	IPR001623	DnaJ domain	Gene3D;PANTHER;PRINTS;Pfam;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_11G105800	KRH29260	KRH29260	101	canonical	Hsp40	PF00226	78.5	9e-22	78.1	1.2e-21	4	67	0.9841269841269841	1	PF00226	IPR001623	DnaJ domain	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_11G109700	KRH29318	KRH29318	125	canonical	Hsp40	PF00226	90.7	1.4e-25	90.2	2e-25	23	85	1.0	1	PF00226	IPR001623	DnaJ domain	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_11G134200	KRH29724	KRH29724	148	canonical	Hsp20	PF00011	48.9	1.7e-12	42.4	1.8e-10	54	144	0.9901960784313726	1	PF00011	IPR002068	Alpha crystallin/Hsp20 domain	Gene3D;PANTHER;Pfam;ProSiteProfiles;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_11G140500	KRH29811	KRH29811	649	canonical	Hsp70	PF00012	869.9	2.2e-261	869.7	2.5e-261	9	618	1.0	1	PF00012	IPR013126	Heat shock protein 70 family	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_11G185500	KRH30467	KRH30467	527	canonical	Hsp60	PF00118	530.6	1.1e-158	530.4	1.2e-158	30	518	0.9959100204498977	1	PF00118	IPR002423	Chaperonin Cpn60/GroEL/TCP-1 family	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_11G187200	KRH30488	KRH30488	148	canonical	Hsp20	PF00011	73.6	3.5e-20	72.9	5.6e-20	73	144	0.6764705882352942	1	PF00011	IPR002068	Alpha crystallin/Hsp20 domain	Gene3D;PANTHER;Pfam;ProSiteProfiles;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_11G195900	KRH30612	KRH30612	593	canonical	Hsp60	PF00118	226.3	2e-66	222.3	3.1e-65	66	542	0.9447852760736196	1	PF00118	IPR002423	Chaperonin Cpn60/GroEL/TCP-1 family	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_11G201600	KRH30699	KRH30699	328	canonical	Hsp70	PF00012	304.6	3.4e-90	253.9	7.7e-75	84	297	0.3555926544240401	2	PF00012	IPR013126	Heat shock protein 70 family	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;ProSiteProfiles;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_11G227000	KRH31098	KRH31098	406	canonical	Hsp90	PF00183	56.6	6.7e-15	56.2	9.2e-15	19	100	0.18725868725868725	1	PF00183	IPR001404	Heat shock protein Hsp90 family	Gene3D;PANTHER;Pfam;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_11G241000	KRH31310	KRH31310	440	canonical	Hsp40	PF00226	95.9	3.5e-27	95.2	5.6e-27	84	145	1.0	1	PF00226	IPR001623	DnaJ domain	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_11G244700	KRH31372	KRH31372	535	canonical	Hsp60	PF00118	556.6	1.4e-166	556.4	1.6e-166	40	531	0.9938650306748467	1	PF00118	IPR002423	Chaperonin Cpn60/GroEL/TCP-1 family	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_11G246600	KRH31411	KRH31411	235	canonical	Hsp20	PF00011	78.7	8.6e-22	75.3	1e-20	123	234	0.9901960784313726	1	PF00011	IPR002068	Alpha crystallin/Hsp20 domain	Gene3D;PANTHER;Pfam;ProSiteProfiles;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_10G003100	KRH31657	KRH31657	337	canonical	HSF	PF00447	102.9	3.4e-29	102.9	3.4e-29	38	127	1.0	1	PF00447	IPR000232	Heat shock factor (HSF)-type, DNA-binding	Gene3D;PANTHER;PRINTS;Pfam;SMART;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_10G029600	KRH32060	KRH32060	341	canonical	HSF	PF00447	104.2	1.3e-29	104.2	1.3e-29	42	131	1.0	1	PF00447	IPR000232	Heat shock factor (HSF)-type, DNA-binding	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;SMART;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_10G066100	KRH32651	KRH32651	460	canonical	HSF	PF00447	102.6	4.3e-29	101.6	8.7e-29	24	113	1.0	1	PF00447	IPR000232	Heat shock factor (HSF)-type, DNA-binding	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;SMART;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_10G092000	KRH32996	KRH32996	154	canonical	Hsp70	PF00012	110.9	1.5e-31	84.7	1.3e-23	68	153	0.13856427378964942	2	PF00012	IPR013126	Heat shock protein 70 family	Gene3D;PANTHER;Pfam;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_10G094400	KRH33032	KRH33032	281	canonical	Hsp40	PF00226	89.9	2.6e-25	89.9	2.6e-25	30	91	0.9841269841269841	1	PF00226	IPR001623	DnaJ domain	Gene3D;PANTHER;PRINTS;Pfam;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_10G098300	KRH33083	KRH33083	281	canonical	Hsp90	PF00183	382.6	1.1e-113	264.3	7.7e-78	3	188	0.3938223938223938	2	PF00183	IPR001404	Heat shock protein Hsp90 family	Gene3D;PANTHER;Pfam;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_10G106800	KRH33205	KRH33205	254	canonical	Hsp20	PF00011	38.6	2.8e-09	35.5	2.6e-08	48	134	0.9313725490196079	1	PF00011	IPR002068	Alpha crystallin/Hsp20 domain	Gene3D;PANTHER;Pfam;ProSiteProfiles;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_10G109800	KRH33254	KRH33254	79	canonical	Hsp60	PF00118	97.9	1.7e-27	97.7	2e-27	8	76	0.1411042944785276	1	PF00118	IPR002423	Chaperonin Cpn60/GroEL/TCP-1 family	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_10G116900	KRH33340	KRH33340	322	canonical	Hsp70	PF00012	236.5	1.4e-69	121.3	1e-34	181	313	0.24040066777963273	2	PF00012	IPR013126	Heat shock protein 70 family	Gene3D;PANTHER;Pfam;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_10G122500	KRH33425	KRH33425	382	canonical	Hsp100	PF02861	41.8	3.5e-10	30.5	1.1e-06	13	115	0.746031746031746	1	PF02861	IPR004176	Clp, repeat (R) N-terminal domain	Gene3D;PANTHER;Pfam;ProSiteProfiles;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_10G127800	KRH33513	KRH33513	575	canonical	Hsp60	PF00118	233.0	1.8e-68	227.1	1.2e-66	54	554	0.9938650306748467	1	PF00118	IPR002423	Chaperonin Cpn60/GroEL/TCP-1 family	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_10G158200	KRH34003	KRH34003	291	canonical	Hsp40	PF00226	61.3	2.2e-16	60.3	4.3e-16	60	123	1.0	1	PF00226	IPR001623	DnaJ domain	Gene3D;PANTHER;PRINTS;Pfam;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_10G158300	KRH34004	KRH34004	318	canonical	Hsp40	PF00226	70.8	2.3e-19	69.8	4.8e-19	67	128	1.0	1	PF00226	IPR001623	DnaJ domain	Gene3D;PANTHER;PRINTS;Pfam;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_10G176400	KRH34328	KRH34328	195	canonical	Hsp20	PF00011	113.4	1.4e-32	112.8	2.2e-32	73	176	0.9901960784313726	1	PF00011	IPR002068	Alpha crystallin/Hsp20 domain	Gene3D;PANTHER;Pfam;ProSiteProfiles;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_10G193200	KRH34594	KRH34594	577	canonical	Hsp60	PF00118	235.4	3.4e-69	230.6	1e-67	54	554	0.9938650306748467	1	PF00118	IPR002423	Chaperonin Cpn60/GroEL/TCP-1 family	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_10G196300	KRH34640	KRH34640	865	canonical	Hsp100	PF02861	49.9	1e-12	38.6	3.4e-09	13	115	0.746031746031746	1	PF02861	IPR004176	Clp, repeat (R) N-terminal domain	Gene3D;PANTHER;Pfam;ProSiteProfiles;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_10G216200	KRH34972	KRH34972	573	canonical	Hsp40	PF00226	63.2	5.4e-17	62.8	7.4e-17	293	353	0.9841269841269841	1	PF00226	IPR001623	DnaJ domain	Gene3D;PANTHER;PRINTS;Pfam;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_10G218400	KRH35005	KRH35005	1606	canonical	Hsp60	PF00118	71.7	1.5e-19	71.0	2.5e-19	245	499	0.50920245398773	1	PF00118	IPR002423	Chaperonin Cpn60/GroEL/TCP-1 family	Gene3D;PANTHER;Pfam;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_10G224400	KRH35138	KRH35138	210	canonical	Hsp20	PF00011	38.9	2.2e-09	38.3	3.5e-09	36	134	0.9509803921568627	1	PF00011	IPR002068	Alpha crystallin/Hsp20 domain	Gene3D;PANTHER;Pfam;ProSiteProfiles;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_10G237800	KRH35353	KRH35353	289	canonical	HSF	PF00447	107.6	1.1e-30	106.9	1.9e-30	24	113	1.0	1	PF00447	IPR000232	Heat shock factor (HSF)-type, DNA-binding	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;SMART;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_10G244000	KRH35452	KRH35452	366	canonical	HSF	PF00447	102.1	6.1e-29	102.1	6.1e-29	45	134	1.0	1	PF00447	IPR000232	Heat shock factor (HSF)-type, DNA-binding	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;SMART;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_10G252200	KRH35596	KRH35596	305	canonical	Hsp40	PF00226	85.3	6.8e-24	84.5	1.3e-23	39	100	1.0	1	PF00226	IPR001623	DnaJ domain	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_10G272200	KRH35922	KRH35922	410	canonical	Hsp40	PF00226	94.7	8.3e-27	93.5	1.9e-26	18	80	1.0	1	PF00226	IPR001623	DnaJ domain	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_10G283300	KRH36096	KRH36096	301	canonical	Hsp40	PF00226	61.2	2.3e-16	59.9	5.7e-16	6	73	1.0	1	PF00226	IPR001623	DnaJ domain	Gene3D;PANTHER;Pfam;ProSitePatterns;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_09G003500	KRH36456	KRH36456	443	canonical	Hsp40	PF00226	96.0	3.2e-27	95.2	5.6e-27	89	151	1.0	1	PF00226	IPR001623	DnaJ domain	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_09G032800	KRH36937	KRH36937	743	canonical	Hsp40	PF00226	64.8	1.7e-17	64.0	3e-17	439	503	1.0	1	PF00226	IPR001623	DnaJ domain	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_09G041100	KRH37055	KRH37055	270	canonical	Hsp40	PF00226	74.6	1.5e-20	74.1	2.2e-20	45	106	1.0	1	PF00226	IPR001623	DnaJ domain	Gene3D;PANTHER;PRINTS;Pfam;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_09G044000	KRH37091	KRH37091	358	canonical	Hsp40	PF00226	85.2	7.4e-24	83.9	1.9e-23	99	160	1.0	1	PF00226	IPR001623	DnaJ domain	Gene3D;PANTHER;PRINTS;Pfam;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_09G075400	KRH37582	KRH37582	685	canonical	Hsp40	PF00226	71.6	1.3e-19	70.4	3e-19	99	161	1.0	1	PF00226	IPR001623	DnaJ domain	Gene3D;PANTHER;PRINTS;Pfam;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_09G111100	KRH38097	KRH38097	185	canonical	Hsp40	PF00226	30.3	1e-06	29.7	1.6e-06	136	181	0.6984126984126984	1	PF00226	IPR001623	DnaJ domain	Gene3D;PANTHER;PRINTS;Pfam;ProSiteProfiles;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_09G116600	KRH38183	KRH38183	292	canonical	Hsp40	PF00226	38.2	3.5e-09	37.3	6.8e-09	233	287	0.8095238095238095	1	PF00226	IPR001623	DnaJ domain	Gene3D;PANTHER;Pfam;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_09G116800	KRH38185	KRH38185	141	canonical	Hsp40	PF00226	35.6	2.3e-08	35.0	3.5e-08	82	136	0.8095238095238095	1	PF00226	IPR001623	DnaJ domain	Gene3D;PANTHER;Pfam;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_09G131500	KRH38373	KRH38373	699	canonical	Hsp90	PF00183	806.6	3.3e-242	806.3	4.1e-242	184	691	0.9903474903474904	1	PF00183	IPR001404	Heat shock protein Hsp90 family	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;SMART;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_09G133300	KRH38394	KRH38394	139	canonical	Hsp40	PF00226	69.5	5.8e-19	68.8	9.9e-19	61	130	0.9841269841269841	1	PF00226	IPR001623	DnaJ domain	Gene3D;PANTHER;PRINTS;Pfam;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_09G143200	KRH38554	KRH38554	338	canonical	HSF	PF00447	107.9	9.2e-31	107.3	1.4e-30	34	123	1.0	1	PF00447	IPR000232	Heat shock factor (HSF)-type, DNA-binding	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;SMART;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_09G153300	KRH38717	KRH38717	252	canonical	Hsp100	PF02861	42.7	1.7e-10	42.2	2.6e-10	115	224	0.8650793650793651	1	PF02861	IPR004176	Clp, repeat (R) N-terminal domain	Gene3D;PANTHER;Pfam;ProSiteProfiles;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_09G155400	KRH38748	KRH38748	812	canonical	Hsp40	PF00226	79.0	6.4e-22	76.8	3.2e-21	66	127	1.0	1	PF00226	IPR001623	DnaJ domain	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_09G158200	KRH38791	KRH38791	554	canonical	Hsp60	PF00118	530.4	1.3e-158	530.1	1.5e-158	31	523	0.9938650306748467	1	PF00118	IPR002423	Chaperonin Cpn60/GroEL/TCP-1 family	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_09G165300	KRH38898	KRH38898	154	canonical	Hsp20	PF00011	41.4	3.8e-10	41.0	4.9e-10	24	107	0.8823529411764706	1	PF00011	IPR002068	Alpha crystallin/Hsp20 domain	Gene3D;PANTHER;Pfam;ProSiteProfiles;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_09G190600	KRH39283	KRH39283	320	canonical	HSF	PF00447	100.1	2.6e-28	99.3	4.3e-28	17	106	1.0	1	PF00447	IPR000232	Heat shock factor (HSF)-type, DNA-binding	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;SMART;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_09G195700	KRH39388	KRH39388	528	canonical	Hsp20	PF00011	28.7	3.4e-06	27.2	1e-05	441	524	0.8725490196078431	1	PF00011	IPR002068	Alpha crystallin/Hsp20 domain	Gene3D;PANTHER;Pfam;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_09G206600	KRH39566	KRH39566	500	canonical	HSF	PF00447	100.0	2.6e-28	98.5	8.1e-28	21	120	1.0	1	PF00447	IPR000232	Heat shock factor (HSF)-type, DNA-binding	Gene3D;PANTHER;PRINTS;Pfam;SMART;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_09G208400	KRH39596	KRH39596	579	canonical	Hsp40	PF00226	65.3	1.2e-17	63.9	3.3e-17	60	121	1.0	1	PF00226	IPR001623	DnaJ domain	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_09G223800	KRH39841	KRH39841	147	canonical	Hsp20	PF00011	40.7	6.1e-10	24.0	9.6e-05	112	146	0.3431372549019608	1	PF00011	IPR002068	Alpha crystallin/Hsp20 domain	Gene3D;PANTHER;Pfam;SUPERFAMILY	confirmed	63	GCA_000004515.4
glycine_max	GLYMA_09G283400	KRH40890	KRH40890	484	canonical	Hsp40	PF00226	50.7	4.4e-13	49.7	9e-13	74	134	1.0	1	PF00226	IPR001623	DnaJ domain	Gene3D;PANTHER;Pfam;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_000004515.4
